image_id,source,quality_label,quality_label_es,fruit_type,product_type,size_label_manual,relative_path,file_name,width,height,aspect_ratio,is_square,requires_crop,mode,file_size_kb,blur_score,brightness_mean,brightness_std,skin_tone_ratio,border_std,foreground_ratio_border,image_hash,exists,valid_image,validated_width,validated_height,image_mode,validation_error,object_area_ratio,bbox_width_ratio,bbox_height_ratio,bbox_area_ratio,diameter_px_normalized_base,normalized_diameter,estimated_diameter_px_original,estimated_distance_cm,estimated_diameter_cm,skin_noise_ratio,fruit_color_ratio,segmentation_confidence,blur_score,touches_border,needs_review,review_reason,size_label,size_label_source,size_label_es,split,processed_relative_path
img_148e5872c70f,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_037_004.jpg,banana_037_004.jpg,100,52,1.923077,False,True,RGB,2.346,839.7547,124.762306,54.153309,0.679231,50.141575,0.894808,148e5872c70f629d65cc72cf8f7b3f93,True,True,100,52,RGB,,0.4155544704861111,1.0,0.5208333333333334,0.5208333333333334,168.44674381878576,0.8773267907228425,87.73267907228424,100.0,101.3049717582207,0.1303982204861111,0.9838109537176056,0.6659924250231763,592.870957656407,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_148e5872c70f_regular_large.jpg
img_debc0c973937,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_037_006.jpg,banana_037_006.jpg,50,26,1.923077,False,True,RGB,0.986,307.414185,165.474869,41.17466,0.950769,72.268896,0.840769,debc0c97393710d8004be86a4d7f48fe,True,True,50,26,RGB,,0.45458984375,1.0,0.5208333333333334,0.5208333333333334,171.33227539695437,0.892355601025804,44.617780051290204,100.0,103.04034929302365,0.08832465277777778,1.0,0.6911541079763031,304.3575839731428,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_debc0c973937_regular_large.jpg
img_5128a97fb014,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_037_010.jpg,banana_037_010.jpg,50,26,1.923077,False,True,RGB,1.208,1519.203369,124.717957,53.07547,0.694615,46.946518,0.879231,5128a97fb0145add6a084381cf85fa3f,True,True,50,26,RGB,,0.3947482638888889,1.0,0.5208333333333334,0.5208333333333334,166.85321890019074,0.8690271817718268,43.45135908859134,100.0,100.3466154658132,0.12684461805555555,0.986668499175371,0.6516508164871784,503.56057069846145,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_5128a97fb014_regular_large.jpg
img_9f03cc9347c3,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_037_012.jpg,banana_037_012.jpg,100,52,1.923077,False,True,RGB,1.676,147.494095,157.857574,44.906784,0.925962,74.294218,0.888846,9f03cc9347c31a460ece8cb8290a2855,True,True,100,52,RGB,,0.4789767795138889,1.0,0.5208333333333334,0.5208333333333334,173.07238031136316,0.9014186474550164,90.14186474550165,100.0,104.08685975214043,0.07845052083333333,0.9955258537690435,0.7089889451786346,413.66672090836516,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_9f03cc9347c3_regular_large.jpg
img_ad8fc5830f5a,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_037_013.jpg,banana_037_013.jpg,100,52,1.923077,False,True,RGB,2.139,726.711975,125.259926,52.391438,0.677115,47.209592,0.882692,ad8fc5830f5a62ff15daf8808a20090e,True,True,100,52,RGB,,0.4120279947916667,1.0,0.5208333333333334,0.5208333333333334,168.17951084507558,0.875934952318102,87.59349523181021,100.0,101.14425610269164,0.12830946180555555,0.9897952465600105,0.670880664398273,602.836208411205,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_ad8fc5830f5a_regular_large.jpg
img_3bd08a9ba4df,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_040_000.jpg,banana_040_000.jpg,137,86,1.593023,False,True,RGB,5.554,2924.20166,111.208336,57.951824,0.309285,58.569155,0.838313,3bd08a9ba4df5e53591b656203bbe822,True,True,137,86,RGB,,0.5259331597222222,1.0,0.6302083333333334,0.6302083333333334,176.3023873670358,0.9182416008699782,125.79909931918701,100.0,106.02940708867895,0.13671875,0.8768310295027852,0.6516251040466734,2308.7149909572836,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_3bd08a9ba4df_regular_large.jpg
img_984a3c059766,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_040_001.jpg,banana_040_001.jpg,86,137,0.627737,False,True,RGB,5.707,3196.913574,111.230942,58.500874,0.30589,58.936348,0.842641,984a3c059766316bc91b90f66b51ae35,True,True,86,137,RGB,,0.5197211371527778,0.6302083333333334,1.0,0.6302083333333334,175.88359893040587,0.9160604110958639,125.50027632013335,100.0,105.77754498803124,0.13566080729166666,0.8790646693459993,0.6415515225637296,2564.1496936943795,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_984a3c059766_regular_large.jpg
img_cdc821ff74a1,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_040_002.jpg,banana_040_002.jpg,137,86,1.593023,False,True,RGB,5.563,2962.93457,111.191002,58.073051,0.310134,58.286298,0.844763,cdc821ff74a183cc9eec5dd3c05e0155,True,True,137,86,RGB,,0.5106065538194444,1.0,0.6302083333333334,0.6302083333333334,175.26457535926255,0.9128363299961592,125.05857720947381,100.0,105.4052601698705,0.13411458333333334,0.8882218562397067,0.6471990209666345,2339.7512878775597,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_cdc821ff74a1_regular_large.jpg
img_7ea20c9c8145,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_040_003.jpg,banana_040_003.jpg,158,159,0.993711,False,True,RGB,6.775,1995.28125,52.881935,68.269928,0.142624,6.803826,0.441764,7ea20c9c814501f33578f19a3e826243,True,True,158,159,RGB,,0.390869140625,0.96875,1.0,0.96875,166.5515134473133,0.8674557992047568,137.92547207355634,100.0,100.16516783619366,0.095703125,0.8804219584981609,0.6352261149147342,5046.220610188113,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_7ea20c9c8145_regular_large.jpg
img_673cc3cadd8b,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_040_004.jpg,banana_040_004.jpg,86,137,0.627737,False,True,RGB,5.575,2972.737305,111.218689,58.006153,0.307927,58.687498,0.838567,673cc3cadd8b7d7cf102b602f74df09d,True,True,86,137,RGB,,0.5199381510416666,0.6302083333333334,1.0,0.6302083333333334,175.89827114995518,0.9161368289060166,125.51074556012426,100.0,105.78636895668375,0.1365288628472222,0.8748369593572286,0.651038742846332,2355.283834933499,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_673cc3cadd8b_regular_large.jpg
img_c609f097e5f2,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_040_008.jpg,banana_040_008.jpg,640,480,1.333333,False,True,RGB,42.636,625.882263,111.15509,55.872395,0.306376,56.604297,0.829631,c609f097e5f27b306ccda9b6bc7822b5,True,True,640,480,RGB,,0.6325141059027778,1.0,0.75,0.75,183.1360922995184,0.9538338140599917,610.4536409983947,100.0,110.13924186194072,0.15470377604166666,0.8836900115795342,0.6058800626189245,2313.0096549722884,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_c609f097e5f2_regular_large.jpg
img_de95c407de6e,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_040_010.jpg,banana_040_010.jpg,43,68,0.632353,False,True,RGB,1.979,2969.344971,111.274963,53.572784,0.311218,53.377697,0.79959,de95c407de6ea1edb639555d21e96d3b,True,True,43,68,RGB,,0.4984266493055556,0.6302083333333334,1.0,0.6302083333333334,174.4286781616514,0.908482698758601,61.776823515584866,100.0,104.90254613647919,0.1449652777777778,0.9133014041580494,0.6120463775195311,532.9655210169744,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_de95c407de6e_regular_large.jpg
img_39a367a41b9c,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_040_012.jpg,banana_040_012.jpg,86,137,0.627737,False,True,RGB,4.104,902.109314,126.099869,60.831699,0.505772,59.415952,0.878883,39a367a41b9c0e8adf5ec4e71f097b5f,True,True,86,137,RGB,,0.4483506944444444,0.6302083333333334,1.0,0.6302083333333334,170.8796361591041,0.8899981049953339,121.92974038436076,100.0,102.76812909946257,0.19300672743055555,0.9367134559535334,0.6061577841785859,894.2397861414486,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_39a367a41b9c_regular_large.jpg
img_6ed49d8ca191,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_040_013.jpg,banana_040_013.jpg,86,137,0.627737,False,True,RGB,4.586,1446.188965,111.574318,52.74564,0.312171,52.586101,0.798336,6ed49d8ca1919d17c3318947db726f72,True,True,86,137,RGB,,0.5044759114583334,0.6302083333333334,1.0,0.6302083333333334,174.84509551023498,0.9106515391158072,124.75926085886559,100.0,105.15298224929165,0.1397026909722222,0.9059525729956445,0.6484694903192669,1137.8221573998899,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_6ed49d8ca191_regular_large.jpg
img_692489022198,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_001_003.jpg,guava_001_003.jpg,79,79,1.0,True,False,RGB,2.328,1289.429443,53.186348,59.427834,0.061849,3.390915,0.509213,692489022198f41a3fd1813c70078a6c,True,True,79,79,RGB,,0.5402289496527778,1.0,1.0,1.0,177.25685257191844,0.9232127738120752,72.93380913115394,100.0,106.60342869594054,0.0005154079861111111,0.978207381370826,0.7076809629621019,232.97045241167518,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_692489022198_regular_large.jpg
img_2d7ee13a97cf,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_001_008.jpg,guava_001_008.jpg,640,480,1.333333,False,True,RGB,24.448,86.402008,99.563324,44.765873,0.109334,47.984043,0.691956,2d7ee13a97cf04cdc9319616c1a013e7,True,True,640,480,RGB,,0.75,1.0,0.75,0.75,190.0305140568246,0.989742260712628,633.435046856082,100.0,114.28559213015691,0.0007866753472222222,0.9830729166666666,0.7481050572675618,530.2869181272424,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_2d7ee13a97cf_regular_large.jpg
img_2172adcbfc8c,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_002_000.jpg,guava_002_000.jpg,59,84,0.702381,False,True,RGB,2.522,1725.447754,101.211601,35.314407,0.200969,41.134426,0.649516,2172adcbfc8c054709d995568ba22ff0,True,True,59,84,RGB,,0.700927734375,0.703125,1.0,0.703125,187.2216601814335,0.9751128134449661,81.90947632937716,100.0,112.5963290665409,0.008110894097222222,0.9991485738612176,0.7533221601568032,841.964133012442,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_2172adcbfc8c_regular_large.jpg
img_2f7ecee3795e,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_002_001.jpg,guava_002_001.jpg,84,59,1.423729,False,True,RGB,2.517,1683.664062,101.237427,35.12426,0.198951,40.250436,0.650323,2f7ecee3795e19ab70d26fd975c138b1,True,True,84,59,RGB,,0.700927734375,1.0,0.703125,0.703125,187.2216601814335,0.9751128134449661,81.90947632937716,100.0,112.5963290665409,0.006591796875,0.9989937691087116,0.7532524980181754,822.1584151909676,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_2f7ecee3795e_regular_large.jpg
img_d170efa35265,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_002_002.jpg,guava_002_002.jpg,59,84,0.702381,False,True,RGB,2.554,1739.539551,101.236885,35.327618,0.198749,41.507197,0.653148,d170efa352651fb2d29faaef0cfa643d,True,True,59,84,RGB,,0.703125,0.703125,1.0,0.703125,187.3494937134532,0.9757786130909021,81.96540349963577,100.0,112.67320898750239,0.006646050347222222,0.9986882716049382,0.7535968589437321,836.06719288929,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_d170efa35265_regular_large.jpg
img_ee5e69445f00,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_002_003.jpg,guava_002_003.jpg,104,95,1.094737,False,True,RGB,3.139,1276.741211,51.603779,56.04887,0.101215,3.391091,0.500709,ee5e69445f00e44799a3d833b9ffbba0,True,True,104,95,RGB,,0.4709743923611111,1.0,0.8958333333333334,0.8958333333333334,172.5063670929577,0.898470661942488,93.44094884201876,100.0,103.74645570629535,0.004340277777777778,0.9933187420804055,0.715028773550304,1933.7063771942517,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_ee5e69445f00_regular_large.jpg
img_c2da24bb8d51,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_002_004.jpg,guava_002_004.jpg,84,59,1.423729,False,True,RGB,2.526,1754.582275,101.238098,35.37133,0.199556,41.357319,0.647094,c2da24bb8d51b011d32aa05fb780a9de,True,True,84,59,RGB,,0.70068359375,1.0,0.703125,0.703125,187.2074440949055,0.9750387713276328,81.90325679152116,100.0,112.58777941926616,0.008409288194444444,0.9987998451413086,0.7531116950325936,847.3836218251122,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_c2da24bb8d51_regular_large.jpg
img_1bca8c53157d,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_002_007.jpg,guava_002_007.jpg,42,29,1.448276,False,True,RGB,1.105,1622.296875,104.637383,33.715519,0.160099,51.122547,0.615764,1bca8c53157dc8ac593397f32d7fda26,True,True,42,29,RGB,,0.6755913628472222,1.0,0.6927083333333334,0.6927083333333334,185.73289742346722,0.9673588407472251,40.629071311383456,100.0,111.70097742167495,0.018500434027777776,1.0,0.7499896769597214,456.31461574118816,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_1bca8c53157d_regular_large.jpg
img_5bd3ad9fb465,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_002_009.jpg,guava_002_009.jpg,126,88,1.431818,False,True,RGB,3.726,711.950073,101.152115,33.939247,0.19697,41.369473,0.623918,5bd3ad9fb46575483950252f94e94c32,True,True,126,88,RGB,,0.6979166666666666,1.0,0.6979166666666666,0.6979166666666666,187.04615502837822,0.9741987241061366,122.74903923737321,100.0,112.49077912137358,0.008246527777777778,0.9993781094527363,0.7537113392239307,818.272813419501,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_5bd3ad9fb465_regular_large.jpg
img_4e939a5bd83d,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_002_010.jpg,guava_002_010.jpg,42,29,1.448276,False,True,RGB,1.043,710.594299,101.261902,30.039143,0.188013,37.653782,0.510673,4e939a5bd83d03db697557988fafe06a,True,True,42,29,RGB,,0.6927083333333334,1.0,0.6927083333333334,0.6927083333333334,186.74168235504683,0.9726129289325356,40.849743015166496,100.0,112.30766726730195,0.0048828125,1.0,0.7537898570906822,505.0693623570748,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_4e939a5bd83d_regular_large.jpg
img_360f4f5414c0,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_002_011.jpg,guava_002_011.jpg,84,59,1.423729,False,True,RGB,2.43,1443.427002,101.15799,34.531528,0.19996,41.118432,0.645682,360f4f5414c055e44aa2fe07387b4e18,True,True,84,59,RGB,,0.700927734375,1.0,0.703125,0.703125,187.2216601814335,0.9751128134449661,81.90947632937716,100.0,112.5963290665409,0.008192274305555556,0.9987615619799528,0.7531480048102339,766.4397786193424,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_360f4f5414c0_regular_large.jpg
img_84442f3af9e0,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_002_012.jpg,guava_002_012.jpg,84,59,1.423729,False,True,RGB,2.029,476.766541,115.808113,37.067989,0.479015,46.751792,0.791162,84442f3af9e048e6cea04328a3de7e90,True,True,84,59,RGB,,0.6867947048611112,1.0,0.703125,0.703125,186.3945880347501,0.9708051460143233,81.54763226520316,100.0,112.0989224764087,0.021023220486111112,1.0,0.7506060928825304,495.9785880858516,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_84442f3af9e0_regular_large.jpg
img_b842d5eef07b,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_003_008.jpg,guava_003_008.jpg,640,480,1.333333,False,True,RGB,27.049,117.721481,97.348091,42.551971,0.181925,47.035862,0.64622,b842d5eef07bec9e7a85c7cb1012457f,True,True,640,480,RGB,,0.75,1.0,0.75,0.75,190.0305140568246,0.989742260712628,633.435046856082,100.0,114.28559213015691,0.004720052083333333,0.9905237268518519,0.751457921850895,617.8297077983985,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_b842d5eef07b_regular_large.jpg
img_4fa6a976f2ea,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_004_003.jpg,guava_004_003.jpg,72,71,1.014085,False,True,RGB,1.926,827.701904,57.229069,64.87854,0.098396,4.04799,0.486894,4fa6a976f2ea0debadf7ba17112e1b4a,True,True,72,71,RGB,,0.500244140625,1.0,1.0,1.0,174.55405437683402,0.9091356998793438,65.45777039131275,100.0,104.97794821104758,0.00018988715277777778,0.9854671655550132,0.7156825559771978,2442.8167309930295,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_4fa6a976f2ea_regular_large.jpg
img_ff0582e3499b,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_005_003.jpg,guava_005_003.jpg,103,103,1.0,True,False,RGB,2.537,347.980499,49.13718,53.301994,0.090206,5.715962,0.506174,ff0582e3499bd59eb99ab385af362554,True,True,103,103,RGB,,0.530029296875,1.0,1.0,1.0,176.57717986492221,0.9196728117964699,94.7262996150364,100.0,106.19466909141437,0.0022786458333333335,0.5901018475868776,0.5395594440434235,115.10471892356873,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_ff0582e3499b_regular_large.jpg
img_971e8eda54a3,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_006_003.jpg,guava_006_003.jpg,63,64,0.984375,False,True,RGB,1.86,1473.377319,70.045311,75.074524,0.170635,9.042862,0.530506,971e8eda54a31c21c8b93845ce4a530c,True,True,63,64,RGB,,0.5526529947916666,1.0,1.0,1.0,178.0761417439568,0.9274799049164417,59.35871391465227,100.0,107.09615455429523,0.016818576388888888,0.7396063417267953,0.5907833102987246,2431.525851732419,1,True,objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_971e8eda54a3_regular_large.jpg
img_ab28fb672753,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_006_008.jpg,guava_006_008.jpg,640,480,1.333333,False,True,RGB,18.798,37.632904,133.286194,52.903221,0.324931,93.278384,0.9611,ab28fb6727533a12faca477a72945639,True,True,640,480,RGB,,0.7337510850694444,1.0,0.75,0.75,189.11090306194836,0.9849526201143144,630.3696768731612,100.0,113.73253207240532,0.02490234375,0.7183999408480906,0.6256284614718381,306.0641276041667,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_ab28fb672753_regular_large.jpg
img_bca2e4cb9ef3,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_007.jpg,guava_007.jpg,64,53,1.207547,False,True,RGB,3.293,106.677521,109.429245,44.902317,0.51592,42.196716,0.781545,bca2e4cb9ef34fa325c56cb6bbf00b29,True,True,64,53,RGB,,0.459228515625,0.859375,0.828125,0.711669921875,156.81679295377043,0.8167541299675544,52.27226431792348,100.0,94.31064335970122,0.1896430121527778,0.9878315316911808,0.8734472491098715,650.3831873263841,0,False,,large,product_quantile,grande,train,data/processed/train/regular/img_bca2e4cb9ef3_regular_large.jpg
img_81a90a9c82f5,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_007_012.jpg,guava_007_012.jpg,64,53,1.207547,False,True,RGB,1.13,61.791054,125.452538,52.096832,0.775943,56.135224,0.895342,81a90a9c82f5d3cf3a42cd99d030fe76,True,True,64,53,RGB,,0.7693684895833334,1.0,0.828125,0.828125,191.11375938102117,0.9953841634428185,63.70458646034039,100.0,114.93706294216034,0.042236328125,0.9977787180029617,0.7411940990666923,587.6559722305817,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_81a90a9c82f5_regular_large.jpg
img_4df223c0a8e2,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_008.jpg,guava_008.jpg,70,78,0.897436,False,True,RGB,4.261,391.098022,84.439926,50.321472,0.440293,48.995072,0.930769,4df223c0a8e2928c2ea99d519e59633c,True,True,70,78,RGB,,0.6554090711805556,0.8958333333333334,1.0,0.8958333333333334,184.52689642745446,0.9610775855596586,74.96405167365337,100.0,110.9756805469969,0.2504611545138889,0.9924258101899756,0.6542680104589447,618.544048871523,1,True,posible_mano_visible;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_4df223c0a8e2_regular_large.jpg
img_7bc34aabe220,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_008_000.jpg,guava_008_000.jpg,78,70,1.114286,False,True,RGB,1.798,415.588318,84.703911,50.253181,0.446154,49.112055,0.926923,7bc34aabe220e592fddf42ed558c369b,True,True,78,70,RGB,,0.5847981770833334,0.9270833333333334,0.8489583333333334,0.7870551215277778,172.45414721089384,0.898198683390072,70.05949730442562,100.0,103.7150503282051,0.2576497395833333,0.9960107616662028,0.7110174478205031,624.1858704060683,1,True,posible_mano_visible;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_7bc34aabe220_regular_large.jpg
img_368254594af2,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_008_001.jpg,guava_008_001.jpg,70,78,0.897436,False,True,RGB,1.792,387.40918,84.619286,50.25647,0.444505,49.014913,0.932967,368254594af28033b562f45b402b499b,True,True,70,78,RGB,,0.6422526041666666,0.8958333333333334,1.0,0.8958333333333334,183.7307042134065,0.9569307511114923,74.6405985866964,100.0,110.49684535001016,0.2561577690972222,0.9946781550937659,0.6605331409803756,620.4871136811045,1,True,posible_mano_visible;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_368254594af2_regular_large.jpg
img_68b0c7889776,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_008_002.jpg,guava_008_002.jpg,78,70,1.114286,False,True,RGB,1.787,372.428925,84.569481,50.259342,0.461172,49.04353,0.930586,68b0c7889776ce528320c92c5faa7760,True,True,78,70,RGB,,0.6487087673611112,1.0,0.8958333333333334,0.8958333333333334,184.12242177073585,0.9589709467225825,74.79973384436144,100.0,110.73242684706265,0.2725151909722222,0.9970310278497951,0.6673834974438533,613.5137525480471,1,True,posible_mano_visible;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_68b0c7889776_regular_large.jpg
img_7d552b9014f4,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_008_005.jpg,guava_008_005.jpg,70,78,0.897436,False,True,RGB,1.802,377.921448,84.572838,50.27026,0.462088,49.146951,0.931136,7d552b9014f417afd1b0f95803a70a02,True,True,70,78,RGB,,0.6465386284722222,0.8958333333333334,1.0,0.8958333333333334,183.99097039912584,0.9582863041621138,74.74633172464488,100.0,110.6533711337456,0.2744411892361111,0.9967273642695309,0.6672393610847247,619.1472150300756,1,True,posible_mano_visible;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_7d552b9014f4_regular_large.jpg
img_75731008c5c5,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_008_009.jpg,guava_008_009.jpg,105,117,0.897436,False,True,RGB,2.7,185.33728,84.550591,50.244411,0.449084,48.949676,0.931705,75731008c5c582d54f6513e818f71cad,True,True,105,117,RGB,,0.5754123263888888,0.8489583333333334,0.9270833333333334,0.7870551215277778,171.85344033675352,0.8950700017539246,104.72319020520918,100.0,103.35378129123742,0.2622341579861111,0.9963699792570243,0.7126089868398828,620.9853786885002,1,True,posible_mano_visible;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_75731008c5c5_regular_large.jpg
img_a4c41c4eeac1,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_008_011.jpg,guava_008_011.jpg,70,78,0.897436,False,True,RGB,1.771,368.145142,84.572647,50.220531,0.465568,49.157848,0.928938,a4c41c4eeac1b7527e323d2624fce0d1,True,True,70,78,RGB,,0.6422526041666666,0.8958333333333334,1.0,0.8958333333333334,183.7307042134065,0.9569307511114923,74.6405985866964,100.0,110.49684535001016,0.275634765625,0.9957763135664808,0.6646546408919549,617.3253494898478,1,True,posible_mano_visible;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_a4c41c4eeac1_regular_large.jpg
img_82967eaf3b00,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_008_013.jpg,guava_008_013.jpg,70,78,0.897436,False,True,RGB,1.707,393.67865,84.950493,49.481907,0.477839,49.125331,0.927839,82967eaf3b008a05d8947e8d56f281c2,True,True,70,78,RGB,,0.6369900173611112,0.8958333333333334,1.0,0.8958333333333334,183.40994618535535,0.9552601363820591,74.51029063780061,100.0,110.30393937726008,0.2730305989583333,0.9981688101524572,0.6613792807762229,622.1599864223857,1,True,posible_mano_visible;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_82967eaf3b00_regular_large.jpg
img_db4339579210,own,regular,regular,guava,guava,,data/raw/propias/Regular_Quality_Fruits/Guava_Regular/guava_009.jpg,guava_009.jpg,60,77,0.779221,False,True,RGB,3.478,118.932411,155.769623,55.780586,0.114286,44.526677,0.592208,db4339579210d5ecd1fc7fb4e21073cc,True,True,60,77,RGB,,0.7098253038194444,0.78125,1.0,0.78125,187.7380787536129,0.9778024935084005,75.29079200014684,100.0,112.90690656827246,0.035834418402777776,0.2416784499560515,0.4009803110727563,277.57571071975025,1,True,objeto_ocupa_casi_toda_la_imagen;objeto_toca_borde,large,product_quantile,grande,train,data/processed/train/regular/img_db4339579210_regular_large.jpg
