image_id,source,quality_label,quality_label_es,fruit_type,product_type,size_label_manual,relative_path,file_name,width,height,aspect_ratio,is_square,requires_crop,mode,file_size_kb,blur_score,brightness_mean,brightness_std,skin_tone_ratio,border_std,foreground_ratio_border,image_hash,exists,valid_image,validated_width,validated_height,image_mode,validation_error,object_area_ratio,bbox_width_ratio,bbox_height_ratio,bbox_area_ratio,diameter_px_normalized_base,normalized_diameter,estimated_diameter_px_original,estimated_distance_cm,estimated_diameter_cm,skin_noise_ratio,fruit_color_ratio,segmentation_confidence,blur_score,touches_border,needs_review,review_reason,size_label,size_label_source,size_label_es,split,processed_relative_path
img_aa934d0a8066,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/IMG-20260603-WA0317.jpg,IMG-20260603-WA0317.jpg,3024,4032,0.75,False,True,RGB,1349.29,121.404724,149.646683,39.498463,0.614421,42.584866,0.650492,aa934d0a806615ea13715520396d019f,True,True,3024,4032,RGB,,0.149169921875,0.4375,0.453125,0.1982421875,85.50385387899861,0.4453325722864511,1795.580931458971,100.0,51.422576097698204,0.2845323350694444,0.9961811238406983,0.8848664634184084,623.3359636730618,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_aa934d0a8066_good_small.jpg
img_7ad8e630687f,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/IMG-20260603-WA0323.jpg,IMG-20260603-WA0323.jpg,3024,4032,0.75,False,True,RGB,1350.934,120.14447,151.684998,37.094818,0.637126,40.689923,0.650553,7ad8e630687ff4fc5a0c12c65022d483,True,True,3024,4032,RGB,,0.1467827690972222,0.453125,0.4270833333333333,0.19352213541666666,85.20135316496308,0.44375704773418273,1789.2284164642247,100.0,51.240650192824795,0.3011338975694444,0.9918684161892442,0.8794747525011144,601.9182528029254,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_7ad8e630687f_good_small.jpg
img_38446a669091,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/WhatsApp Image 2026-05-22 at 2.56.12 PM (5).jpeg,WhatsApp Image 2026-05-22 at 2.56.12 PM (5).jpeg,868,1156,0.750865,False,True,RGB,35.428,20.270792,161.926529,42.794518,0.18988,17.864887,0.526408,38446a6690919e7d47e2e1c94c136426,True,True,868,1156,RGB,,0.050103081597222224,0.2708333333333333,0.3489583333333333,0.0945095486111111,58.67232506913467,0.30558502640174307,353.256290520415,100.0,35.285919450673056,0.15291341145833334,1.0,0.6321760837622606,128.55650834610435,0,False,,small,product_quantile,pequeña,train,data/processed/train/good/img_38446a669091_good_small.jpg
img_bb2095b44f90,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/WhatsApp Image 2026-05-22 at 2.56.12 PM.jpeg,WhatsApp Image 2026-05-22 at 2.56.12 PM.jpeg,1156,868,1.331797,False,True,RGB,51.445,32.047226,150.085175,38.903339,0.370911,27.692944,0.663554,bb2095b44f904e906972c8c5b26d3795,True,True,1156,868,RGB,,0.10053168402777778,0.4270833333333333,0.5208333333333334,0.2224392361111111,85.91151427768744,0.4474558035296221,517.2589088802432,100.0,51.66774572365753,0.280517578125,0.9978413383702105,0.668779264821932,277.27305557992725,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_bb2095b44f90_good_small.jpg
img_da801b29a388,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_101.jpg,foto_101.jpg,1920,1080,1.777778,False,True,RGB,539.396,116.302979,132.925415,30.299814,0.958225,35.949081,0.625624,da801b29a3884049f18a8786b71341c3,True,True,1920,1080,RGB,,0.12272135416666667,0.4375,0.5208333333333334,0.22786458333333334,89.15300102959228,0.4643385470291264,891.5300102959227,100.0,53.617197024477164,0.4005262586805556,1.0,0.7703783787807938,637.7343725245677,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_da801b29a388_good_small.jpg
img_4710eb0333b3,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_102.jpg,foto_102.jpg,1920,1080,1.777778,False,True,RGB,538.565,120.795364,133.930099,30.23295,0.958442,35.080398,0.618842,4710eb0333b3775276347267cdde9f29,True,True,1920,1080,RGB,,0.12152777777777778,0.4322916666666667,0.5104166666666666,0.2206488715277778,87.88651077977468,0.4577422436446598,878.8651077977469,100.0,52.855521517541526,0.406494140625,1.0,0.7705718778333726,645.7348887824718,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_4710eb0333b3_good_small.jpg
img_c1269924596b,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_103.jpg,foto_103.jpg,1920,1080,1.777778,False,True,RGB,546.16,125.028931,134.727997,29.179953,0.962565,34.485451,0.602241,c1269924596bd7638082171fe3b2f4fb,True,True,1920,1080,RGB,,0.1217990451388889,0.4322916666666667,0.4895833333333333,0.2116427951388889,85.72442100994267,0.44648135942678474,857.2442100994267,100.0,51.555226610640844,0.4053005642361111,1.0,0.7740450203836,647.4677450737836,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_c1269924596b_good_small.jpg
img_ee14437f882a,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_105.jpg,foto_105.jpg,1920,1080,1.777778,False,True,RGB,560.451,116.218071,134.522385,29.632797,0.967285,35.644277,0.623155,ee14437f882ab36d00572215b41932a9,True,True,1920,1080,RGB,,0.14274088541666666,0.453125,0.5052083333333334,0.22892252604166666,90.18350055439038,0.46970573205411653,901.8350055439038,100.0,54.23694616827088,0.404541015625,0.999809958190802,0.7936856792821528,599.9898706012302,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_ee14437f882a_good_small.jpg
img_9fee2f9bdf2d,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_107.jpg,foto_107.jpg,1920,1080,1.777778,False,True,RGB,510.05,112.821106,134.732437,28.600101,0.964817,35.720379,0.623725,9fee2f9bdf2da64db0533063590f0502,True,True,1920,1080,RGB,,0.132080078125,0.4895833333333333,0.515625,0.25244140625,89.8813304438514,0.4681319293950594,898.813304438514,100.0,54.055219090499286,0.40625,1.0,0.7872332201347908,612.9933542204492,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_9fee2f9bdf2d_good_small.jpg
img_0ebe552919a6,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_111.jpg,foto_111.jpg,1920,1080,1.777778,False,True,RGB,547.466,125.214653,133.494934,29.253515,0.958659,34.92138,0.609538,0ebe552919a67232aa7717a803e6a692,True,True,1920,1080,RGB,,0.1205783420138889,0.4479166666666667,0.484375,0.21695963541666666,85.00349065769186,0.44272651384214506,850.0349065769185,100.0,51.121654388829405,0.4177517361111111,1.0,0.7784314966001266,633.3361282230894,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_0ebe552919a6_good_small.jpg
img_05532a904efd,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_114.jpg,foto_114.jpg,1920,1080,1.777778,False,True,RGB,525.632,120.999626,131.86496,29.567905,0.95695,36.219297,0.579698,05532a904efd4cb970132349c706f442,True,True,1920,1080,RGB,,0.12415907118055555,0.4375,0.4791666666666667,0.20963541666666666,84.95247476880232,0.4424608060875121,849.5247476880232,100.0,51.09097310009678,0.4187825520833333,1.0,0.7905475695415348,656.860812327744,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_05532a904efd_good_small.jpg
img_543af48319fe,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_118.jpg,foto_118.jpg,1920,1080,1.777778,False,True,RGB,567.09,121.527405,131.527878,28.675331,0.964464,35.023206,0.637967,543af48319fe5eff42d37ffd3bf5fa62,True,True,1920,1080,RGB,,0.13490125868055555,0.484375,0.484375,0.234619140625,86.95773103442207,0.4529048491376149,869.5773103442207,100.0,52.296947313377764,0.4165852864583333,1.0,0.7878677421831414,627.3013706795963,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_543af48319fe_good_small.jpg
img_8a3abb72fd8c,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_121.jpg,foto_121.jpg,1920,1080,1.777778,False,True,RGB,524.699,115.625473,129.17038,29.822084,0.955919,35.450077,0.604655,8a3abb72fd8c6984a3ef540b281ab271,True,True,1920,1080,RGB,,0.1296115451388889,0.5,0.4791666666666667,0.23958333333333334,87.89866885382953,0.45780556694702884,878.9866885382954,100.0,52.86283346267527,0.4230685763888889,1.0,0.7848659426825011,621.9615044740982,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_8a3abb72fd8c_good_small.jpg
img_6f34b9623062,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_123.jpg,foto_123.jpg,1920,1080,1.777778,False,True,RGB,481.557,111.178658,125.737358,32.608524,0.924154,37.006611,0.603597,6f34b96230620b9529d14cf36983133c,True,True,1920,1080,RGB,,0.14436848958333334,0.4791666666666667,0.5052083333333334,0.24207899305555555,90.3929024721175,0.4707963670422786,903.929024721175,100.0,54.362881849071485,0.4127604166666667,0.9992484028560692,0.809503212650532,617.0370419084289,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_6f34b9623062_good_small.jpg
img_15a79840f225,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_124.jpg,foto_124.jpg,1920,1080,1.777778,False,True,RGB,561.38,121.044586,126.315643,33.867786,0.922336,37.49986,0.614719,15a79840f225dc0f669796088bfea03c,True,True,1920,1080,RGB,,0.13663736979166666,0.5,0.5104166666666666,0.2552083333333333,89.9374081522698,0.46842400079307184,899.3740815226979,100.0,54.088944590552295,0.4133843315972222,0.9992058765137979,0.7941668141327616,671.3684492905935,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_15a79840f225_good_small.jpg
img_f01c40ba2268,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_127.jpg,foto_127.jpg,1920,1080,1.777778,False,True,RGB,498.155,116.998901,129.132736,33.644848,0.936632,36.196078,0.589003,f01c40ba2268ac98a065a214eb53b214,True,True,1920,1080,RGB,,0.1386990017361111,0.4322916666666667,0.5,0.21614583333333334,89.10826273628022,0.46410553508479285,891.0826273628023,100.0,53.590291122720096,0.4122721354166667,0.9988265206336788,0.8124494766765153,654.6159662604332,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_f01c40ba2268_good_small.jpg
img_c281475d74df,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_128.jpg,foto_128.jpg,1920,1080,1.777778,False,True,RGB,501.356,115.923492,130.42453,32.615234,0.947374,36.664227,0.594157,c281475d74df7723a562679c0a8615c1,True,True,1920,1080,RGB,,0.14564344618055555,0.4427083333333333,0.4947916666666667,0.2190483940972222,89.45611080085939,0.465917243754476,894.5611080085939,100.0,53.79948922034704,0.4169650607638889,0.9996274911529148,0.8204948737028194,640.0018673818788,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_c281475d74df_good_small.jpg
img_4bcd651ff5d7,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_130.jpg,foto_130.jpg,1920,1080,1.777778,False,True,RGB,534.237,127.401337,130.57782,33.046017,0.942329,36.780469,0.584174,4bcd651ff5d70f5ecbcd65eb0e9c76ba,True,True,1920,1080,RGB,,0.1293402777777778,0.4270833333333333,0.4791666666666667,0.2046440972222222,85.66192015895157,0.44615583416120613,856.6192015895158,100.0,51.517638190698875,0.4229329427083333,1.0,0.8078892803962023,653.9907952937078,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_4bcd651ff5d7_good_small.jpg
img_d1c09c448d37,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_131.jpg,foto_131.jpg,1920,1080,1.777778,False,True,RGB,557.185,132.909103,131.854431,33.153946,0.949788,36.34773,0.590441,d1c09c448d3706cbe30ed34c133a7bf5,True,True,1920,1080,RGB,,0.1411404079861111,0.4375,0.46875,0.205078125,86.126421250643,0.4485751106804323,861.2642125064301,100.0,51.79699218062276,0.4143337673611111,0.9986546223332693,0.8349206628454833,669.3462301065892,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_d1c09c448d37_good_small.jpg
img_4efe7634fb3d,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_133.jpg,foto_133.jpg,1920,1080,1.777778,False,True,RGB,562.285,128.805634,132.045135,32.555069,0.961426,36.515314,0.613634,4efe7634fb3d85c66873fe3efacb431b,True,True,1920,1080,RGB,,0.1271701388888889,0.4479166666666667,0.5,0.22395833333333334,87.56653224881632,0.4560756887959183,875.6653224881632,100.0,52.66308433943348,0.4251302083333333,1.0,0.7625960451644469,662.2492000195715,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_4efe7634fb3d_good_small.jpg
img_ed00af56fbe6,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_134.jpg,foto_134.jpg,1920,1080,1.777778,False,True,RGB,517.142,123.470398,132.005646,32.735344,0.955187,35.928894,0.602946,ed00af56fbe6b15c37f5e817151182c5,True,True,1920,1080,RGB,,0.12730577256944445,0.4427083333333333,0.5,0.22135416666666666,87.58506748084628,0.456172226462741,875.8506748084628,100.0,52.67423154901889,0.4248318142361111,1.0,0.7554983354550622,644.4164493584339,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_ed00af56fbe6_good_small.jpg
img_684868c8cbb9,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_135.jpg,foto_135.jpg,1920,1080,1.777778,False,True,RGB,519.123,119.730911,133.472183,31.447197,0.962131,34.933203,0.581462,684868c8cbb92949f8c0c3b6b4d1475a,True,True,1920,1080,RGB,,0.13316514756944445,0.4270833333333333,0.4739583333333333,0.2024197048611111,85.62657118573605,0.44597172492570863,856.2657118573605,100.0,51.49637908736392,0.4275987413194444,1.0,0.813244619734028,610.8691180870857,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_684868c8cbb9_good_small.jpg
img_e973b7e98ecc,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_136.jpg,foto_136.jpg,1920,1080,1.777778,False,True,RGB,509.529,118.353119,132.199463,32.645683,0.953885,35.244662,0.582899,e973b7e98eccdb3a8f5f4804f8682cd2,True,True,1920,1080,RGB,,0.13444010416666666,0.4322916666666667,0.4791666666666667,0.20713975694444445,86.34647499685475,0.44972122394195185,863.4647499685476,100.0,51.92933394063478,0.4231499565972222,1.0,0.8233834682906007,633.9582360519303,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_e973b7e98ecc_good_small.jpg
img_b4eaf1f8566b,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_138.jpg,foto_138.jpg,1920,1080,1.777778,False,True,RGB,535.168,117.61734,131.490829,32.865757,0.95836,36.071295,0.568766,b4eaf1f8566b4f03aa33d1a5b458a514,True,True,1920,1080,RGB,,0.12752278645833334,0.4427083333333333,0.4791666666666667,0.2121310763888889,85.41470332646108,0.4448682464919848,854.1470332646109,100.0,51.36896037321284,0.4266493055555556,1.0,0.793999833238569,636.2281076047155,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_b4eaf1f8566b_good_small.jpg
img_c328a7d5c2ca,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_147.jpg,foto_147.jpg,1920,1080,1.777778,False,True,RGB,521.701,100.632599,133.247726,31.581089,0.962646,34.664063,0.603326,c328a7d5c2ca43a0c2ad32c75bd9c84f,True,True,1920,1080,RGB,,0.1299099392361111,0.4375,0.4895833333333333,0.21419270833333334,86.83904802917519,0.45228670848528746,868.3904802917519,100.0,52.2255705789741,0.4219292534722222,0.998747128836918,0.7502693017501397,581.1693250603146,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_c328a7d5c2ca_good_small.jpg
img_f513ec92a53b,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_150.jpg,foto_150.jpg,1920,1080,1.777778,False,True,RGB,512.887,105.120743,132.733368,31.215509,0.961372,34.841368,0.607313,f513ec92a53b26e108ed22f125880787,True,True,1920,1080,RGB,,0.1313747829861111,0.4270833333333333,0.5208333333333334,0.2224392361111111,90.33660383820663,0.47050314499065954,903.3660383820663,100.0,54.32902348298456,0.4155544704861111,0.9993805492463349,0.7558446278768503,590.8867447574934,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_f513ec92a53b_good_small.jpg
img_d2726f5656f3,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_151.jpg,foto_151.jpg,1920,1080,1.777778,False,True,RGB,555.966,109.959793,132.701904,31.615124,0.961046,35.257877,0.611545,d2726f5656f37d4605d85eaaea495ced,True,True,1920,1080,RGB,,0.1398654513888889,0.4322916666666667,0.5104166666666666,0.2206488715277778,90.3606181552444,0.47062821955856454,903.6061815524439,100.0,54.3434658500743,0.4140082465277778,0.9990302560124127,0.7955127293227945,605.5230276290282,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_d2726f5656f3_good_small.jpg
img_32b01fbf8af4,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_154.jpg,foto_154.jpg,1920,1080,1.777778,False,True,RGB,514.082,104.651123,133.109314,31.037247,0.959527,34.599088,0.608371,32b01fbf8af48b42443ad73e81e8a2e0,True,True,1920,1080,RGB,,0.1321072048611111,0.4322916666666667,0.5208333333333334,0.2251519097222222,90.43496871776804,0.4710154620717086,904.3496871776805,100.0,54.388180763915386,0.413818359375,0.997946611909651,0.77795286752145,584.0000806730471,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_32b01fbf8af4_good_small.jpg
img_97f70ec54cf0,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_157.jpg,foto_157.jpg,1920,1080,1.777778,False,True,RGB,459.923,101.39003,133.414551,30.995161,0.950467,34.838863,0.606391,97f70ec54cf0cace6c2a6a4186cc3d24,True,True,1920,1080,RGB,,0.1250542534722222,0.4427083333333333,0.5052083333333334,0.2236599392361111,87.82609238296726,0.45742756449462113,878.2609238296726,100.0,52.819185499144886,0.4164767795138889,0.9997830802603037,0.7694846110138849,555.1325003541546,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_97f70ec54cf0_good_small.jpg
img_5c9d07512e20,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_158.jpg,foto_158.jpg,1920,1080,1.777778,False,True,RGB,502.672,111.230553,132.662918,30.315243,0.946859,34.59697,0.575928,5c9d07512e20ab9b45beb4b71226ada3,True,True,1920,1080,RGB,,0.11952039930555555,0.4375,0.4895833333333333,0.21419270833333334,85.40464983360431,0.44481588455002247,854.0464983360431,100.0,51.36291413695539,0.4168023003472222,1.0,0.7445531870989086,594.7796777324912,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_5c9d07512e20_good_small.jpg
img_6662f3f6a3d8,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_161.jpg,foto_161.jpg,1920,1080,1.777778,False,True,RGB,499.403,117.936928,130.936493,30.409681,0.937663,34.736578,0.59535,6662f3f6a3d836cdc1663c73d0f00b8c,True,True,1920,1080,RGB,,0.134521484375,0.4375,0.5052083333333334,0.22102864583333334,89.10729251109748,0.4641004818286327,891.0729251109749,100.0,53.589707622959224,0.4026150173611111,1.0,0.7905453626271512,619.381525663682,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_6662f3f6a3d8_good_small.jpg
img_c7c253d75cef,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_162.jpg,foto_162.jpg,1920,1080,1.777778,False,True,RGB,509.568,117.476006,131.539978,29.375143,0.943061,34.485434,0.601698,c7c253d75cef99b460ac4d287f84c22b,True,True,1920,1080,RGB,,0.14599609375,0.4322916666666667,0.4947916666666667,0.2138943142361111,89.50112728532308,0.4661517046110577,895.0112728532308,100.0,53.82656242807942,0.4004991319444444,0.9994425863991081,0.8136474318334587,610.9862051355987,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_c7c253d75cef_good_small.jpg
img_eb4d1a59d187,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_163.jpg,foto_163.jpg,1920,1080,1.777778,False,True,RGB,591.866,123.533386,130.652771,30.367308,0.94024,34.75918,0.605577,eb4d1a59d18707b865d4720aa3a78535,True,True,1920,1080,RGB,,0.15673828125,0.4479166666666667,0.5052083333333334,0.2262912326388889,91.94724812884533,0.4788919173377361,919.4724812884533,100.0,55.29767547753559,0.3956976996527778,0.9972308757355486,0.8476527467613768,653.632830719153,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_eb4d1a59d187_good_small.jpg
img_d6107370b197,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_165.jpg,foto_165.jpg,1920,1080,1.777778,False,True,RGB,468.187,104.258377,130.421432,29.270071,0.935411,32.38648,0.591417,d6107370b197ed69b4bfe3c702877253,True,True,1920,1080,RGB,,0.13907877604166666,0.46875,0.53125,0.2490234375,92.45793691941388,0.48155175478861395,924.5793691941387,100.0,55.60480705118858,0.390869140625,0.9982445874780573,0.792805309921429,602.2280349194267,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_d6107370b197_good_small.jpg
img_f96528537824,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_166.jpg,foto_166.jpg,1920,1080,1.777778,False,True,RGB,491.851,108.409142,130.486267,28.611032,0.935086,32.275412,0.592421,f96528537824fbf1632ee22d505b3d58,True,True,1920,1080,RGB,,0.1318359375,0.515625,0.53125,0.27392578125,91.49856915118337,0.4765550476624134,914.9856915118337,100.0,55.02783701031386,0.3897569444444444,1.0,0.7715513723091788,613.0881042215559,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_f96528537824_good_small.jpg
img_0ae34db8adc7,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_168.jpg,foto_168.jpg,1920,1080,1.777778,False,True,RGB,502.623,110.014709,132.164719,28.103725,0.943061,31.383707,0.592882,0ae34db8adc788f5d3e57fce7a43ee65,True,True,1920,1080,RGB,,0.13343641493055555,0.3854166666666667,0.5104166666666666,0.1967230902777778,89.51278881822981,0.4662124417616136,895.1278881822981,100.0,53.83357575012406,0.3959689670138889,0.9993901199430779,0.7794575617564531,589.4597595172164,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_0ae34db8adc7_good_small.jpg
img_33cc6eabea77,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_171.jpg,foto_171.jpg,1920,1080,1.777778,False,True,RGB,535.865,112.926308,130.836365,29.170288,0.945557,32.457706,0.579237,33cc6eabea77e29188d479a99131ada4,True,True,1920,1080,RGB,,0.1287163628472222,0.453125,0.5104166666666666,0.23128255208333334,88.87725163664365,0.4629023522741857,888.7725163664365,100.0,53.451359538802414,0.4035101996527778,1.0,0.741891371422574,616.6271974768167,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_33cc6eabea77_good_small.jpg
img_fa6e055ed84c,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_176.jpg,foto_176.jpg,1920,1080,1.777778,False,True,RGB,531.504,121.011574,131.998703,28.459074,0.926188,34.186255,0.571615,fa6e055ed84cda5491a7d6fc8a36864f,True,True,1920,1080,RGB,,0.11650933159722222,0.4479166666666667,0.515625,0.23095703125,87.72738238712743,0.4569134499329554,877.2738238712744,100.0,52.75982066303048,0.4018825954861111,1.0,0.7517011508994268,617.332531399197,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_fa6e055ed84c_good_small.jpg
img_9e12e11a859a,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_181.jpg,foto_181.jpg,1920,1080,1.777778,False,True,RGB,512.827,124.321159,132.951279,28.013102,0.91097,36.796542,0.569038,9e12e11a859a2fe10832b291e3f8b702,True,True,1920,1080,RGB,,0.102783203125,0.4583333333333333,0.4322916666666667,0.19813368055555555,79.65574648905078,0.41487367963047284,796.5574648905078,100.0,47.90548612286881,0.40087890625,1.0,0.696153615492755,624.1788745390045,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_9e12e11a859a_good_small.jpg
img_e95bdcfaab80,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_184.jpg,foto_184.jpg,1920,1080,1.777778,False,True,RGB,564.446,123.048828,133.075623,28.471359,0.928168,33.57496,0.568332,e95bdcfaab80edb7b28a8dfa326b3520,True,True,1920,1080,RGB,,0.113037109375,0.4270833333333333,0.5052083333333334,0.2157660590277778,86.12776394965897,0.4485821039044738,861.2776394965897,100.0,51.797799688579325,0.4007975260416667,1.0,0.7322386754660246,636.1407444558026,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_e95bdcfaab80_good_small.jpg
img_0e99a3b060e2,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_19.jpg,foto_19.jpg,1920,1080,1.777778,False,True,RGB,505.841,118.181427,135.909561,29.002134,0.953125,40.818674,0.585286,0e99a3b060e23b50557fe560b8c93da1,True,True,1920,1080,RGB,,0.1618923611111111,0.53125,0.46875,0.2490234375,95.32671863160796,0.49649332620629144,953.2671863160796,100.0,57.33011110721101,0.3787706163194444,1.0,0.854017008021834,690.8943380595725,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_0e99a3b060e2_good_small.jpg
img_513ebe4c39fc,own,good,buena,apple,apple,,data/raw/propias/Good_Quality_Fruits/Apple_Good/foto_191.jpg,foto_191.jpg,1920,1080,1.777778,False,True,RGB,509.945,105.395775,133.774628,29.510715,0.945828,31.775801,0.609294,513ebe4c39fc769d723b2e29d16254ee,True,True,1920,1080,RGB,,0.1155056423611111,0.4427083333333333,0.53125,0.23518880208333334,89.23373554627022,0.4647590393034908,892.3373554627022,100.0,53.66575129003645,0.4069552951388889,1.0,0.7406421567904771,566.5936786480893,0,True,posible_mano_visible,small,product_quantile,pequeña,train,data/processed/train/good/img_513ebe4c39fc_good_small.jpg
