image_id,source,quality_label,quality_label_es,fruit_type,product_type,size_label_manual,relative_path,file_name,width,height,aspect_ratio,is_square,requires_crop,mode,file_size_kb,blur_score,brightness_mean,brightness_std,skin_tone_ratio,border_std,foreground_ratio_border,image_hash
img_e17bbd1babcc,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_009_015.jpeg,banana_009_015.jpeg,800,1360,0.588235,False,True,RGB,82.453,331.794647,131.029633,62.57682,0.492834,0.0,0.857668,e17bbd1babcc5799066bcbc8fc57293c
img_b22f02b7d9e5,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_009_015.jpg,banana_009_015.jpg,272,147,1.85034,False,True,RGB,3.748,183.053528,208.488342,68.812584,0.072181,0.0,0.329908,b22f02b7d9e540e8d3590435a3cf62b0
img_aba9a56961e4,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_009_016.jpeg,banana_009_016.jpeg,750,1310,0.572519,False,True,RGB,89.577,100.724075,109.881149,37.6684,0.542012,0.708576,0.652317,aba9a56961e43b5ba140aed565491e9d
img_014e4590161b,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_009_016.jpg,banana_009_016.jpg,222,97,2.28866,False,True,RGB,3.453,181.359833,118.218048,26.6168,0.170893,3.096825,0.609687,014e4590161b798596e79bf59f975eca
img_1c34c0eba8a4,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010.jpg,banana_010.jpg,49,82,0.597561,False,True,RGB,3.672,355.632446,133.432877,57.72646,0.200348,60.24783,0.923096,1c34c0eba8a47680580c44bf9e13a117
img_ea9ff99ee450,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_000.jpeg,banana_010_000.jpeg,720,1280,0.5625,False,True,RGB,91.612,86.765594,105.671494,38.446663,0.606771,20.814663,0.607042,ea9ff99ee45006898c8a0c5552a712cc
img_c6b07a9988c2,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_000.jpg,banana_010_000.jpg,82,49,1.673469,False,True,RGB,1.438,377.658966,133.490967,57.562744,0.196366,60.148956,0.925336,c6b07a9988c2a0d223b7e71ce3688ffe
img_be4262c8e97d,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_001.jpeg,banana_010_001.jpeg,1280,720,1.777778,False,True,RGB,90.779,86.756691,105.670464,38.445038,0.607558,20.798582,0.60631,be4262c8e97dbdfbb0884a684d84bbec
img_d518280ccac8,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_001.jpg,banana_010_001.jpg,49,82,0.597561,False,True,RGB,1.411,356.163544,133.521255,57.627209,0.201095,60.136901,0.922101,d518280ccac8de83111278df98e2d459
img_5dce69674c36,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_002.jpeg,banana_010_002.jpeg,720,1280,0.5625,False,True,RGB,91.639,86.712265,105.671097,38.445583,0.606527,20.822915,0.607232,5dce69674c36d50a54c257b25433e145
img_d912874639cc,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_002.jpg,banana_010_002.jpg,82,49,1.673469,False,True,RGB,1.436,350.420502,133.482498,57.59285,0.202339,60.236582,0.923345,d912874639ccf135e97bf2204fcb2b8e
img_7d6c9cfe1612,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_003.jpeg,banana_010_003.jpeg,1416,1416,1.0,True,False,RGB,117.661,93.821136,48.68692,58.590752,0.281113,3.445414,0.464249,7d6c9cfe161237de9d50b47fe0649f92
img_381d4e100aae,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_003.jpg,banana_010_003.jpg,93,94,0.989362,False,True,RGB,2.246,969.260254,62.729465,76.354668,0.091398,13.181431,0.463853,381d4e100aaeb5c2abb367531dbbcff0
img_9dadf6256a2f,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_004.jpeg,banana_010_004.jpeg,1280,720,1.777778,False,True,RGB,90.752,86.756691,105.670464,38.445038,0.607558,20.798582,0.60631,9dadf6256a2f227afe2f80d435959586
img_1cdca50ba2c5,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_004.jpg,banana_010_004.jpg,49,82,0.597561,False,True,RGB,1.431,362.623291,133.489639,57.545074,0.197113,60.086138,0.924589,1cdca50ba2c5c87a150d45f362cccd1a
img_31caf787a164,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_005.jpeg,banana_010_005.jpeg,1280,720,1.777778,False,True,RGB,90.775,86.802155,105.669891,38.447083,0.607042,20.810235,0.606472,31caf787a164b1868926f61fab1bbda7
img_a84223f527e4,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_005.jpg,banana_010_005.jpg,49,82,0.597561,False,True,RGB,1.438,359.569031,133.458511,57.577061,0.201095,60.381658,0.923096,a84223f527e46fb2edb238657b4296b3
img_2483f431164e,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_006.jpeg,banana_010_006.jpeg,640,360,1.777778,False,True,RGB,21.821,57.188667,139.532669,34.443146,0.845106,47.454932,0.82137,2483f431164e823cac1da72544602ab0
img_ee1b1916c831,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_006.jpg,banana_010_006.jpg,25,42,0.595238,False,True,RGB,0.921,570.018127,143.440948,57.495335,0.498095,64.4128,0.95619,ee1b1916c83145a83d46583b485b70e3
img_1ae88fc4fa20,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_007.jpeg,banana_010_007.jpeg,640,360,1.777778,False,True,RGB,23.864,56.570694,102.18586,29.817131,0.480279,48.6549,0.663303,1ae88fc4fa20194305c89ab5797b28e9
img_269d2e56f1a4,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_007.jpg,banana_010_007.jpg,24,41,0.585366,False,True,RGB,0.736,71.219688,161.78389,22.923286,0.04065,46.838728,0.240854,269d2e56f1a42ee6d38892467a475f1c
img_d1d98df7a667,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_008.jpeg,banana_010_008.jpeg,640,480,1.333333,False,True,RGB,37.352,80.178894,105.656532,38.491535,0.619425,20.937941,0.604899,d1d98df7a66701d20e31a83fcef2af15
img_9d00495da64c,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_008.jpg,banana_010_008.jpg,640,480,1.333333,False,True,RGB,15.545,36.167072,133.48024,57.642017,0.203613,56.515947,0.834371,9d00495da64c1600c255fc66d34e3a7b
img_967afb388487,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_009.jpeg,banana_010_009.jpeg,1920,1080,1.777778,False,True,RGB,166.925,86.475021,105.786377,38.418995,0.616184,20.773464,0.605225,967afb3884875d1eec4f4026ff07b3f5
img_62b069acd9c7,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_009.jpg,banana_010_009.jpg,73,123,0.593496,False,True,RGB,1.995,167.444763,133.470123,57.639385,0.202027,59.678716,0.918922,62b069acd9c75a524a2c324ba1979c7e
img_af0480e32863,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_010.jpeg,banana_010_010.jpeg,640,360,1.777778,False,True,RGB,29.541,90.549286,105.630844,38.439529,0.619548,20.839634,0.606418,af0480e3286326e3104887353f8a7529
img_c2634b002272,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_010.jpg,banana_010_010.jpg,24,41,0.585366,False,True,RGB,0.9,945.313293,133.546753,57.473053,0.185976,60.715887,0.924797,c2634b00227282c3e782d4184f7b2393
img_3859e08d1e89,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_011.jpeg,banana_010_011.jpeg,256,144,1.777778,False,True,RGB,6.033,126.244431,105.766495,38.755993,0.622369,21.113895,0.607449,3859e08d1e89e125625f38ad8101c2b6
img_cdd18e6599fd,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_011.jpg,banana_010_011.jpg,49,82,0.597561,False,True,RGB,1.416,342.974182,133.507797,57.579048,0.194873,60.301634,0.926332,cdd18e6599fd69b6e24118c4d8842f75
img_b616c34e8687,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_012.jpeg,banana_010_012.jpeg,1280,720,1.777778,False,True,RGB,65.278,67.077866,129.073135,40.070988,0.779867,45.673345,0.821316,b616c34e8687b4aa61cf7b037c935037
img_368bb00d88a6,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_012.jpg,banana_010_012.jpg,49,82,0.597561,False,True,RGB,1.385,226.840393,136.584961,60.35553,0.375809,71.686336,0.951468,368bb00d88a6c4035d583cb1c81044b1
img_240a875c0d9d,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_013.jpeg,banana_010_013.jpeg,1280,720,1.777778,False,True,RGB,86.884,83.539146,106.09391,38.400864,0.612467,20.818754,0.605957,240a875c0d9dd1810186007ae143b27c
img_9c16ec077cb7,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_013.jpg,banana_010_013.jpg,49,82,0.597561,False,True,RGB,1.444,443.977539,133.968231,56.901608,0.201095,60.671306,0.927825,9c16ec077cb73ca7b9b27b4ad3f9be0c
img_a051612cf9c5,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_014.jpeg,banana_010_014.jpeg,1320,760,1.736842,False,True,RGB,99.886,181.02951,97.090294,46.359646,0.5625,0.0,0.921875,a051612cf9c5b61c21c118d0a91fc520
img_056b402fadd1,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_014.jpg,banana_010_014.jpg,89,122,0.729508,False,True,RGB,1.957,622.989014,49.741417,72.931267,0.073678,0.0,0.366918,056b402fadd1a5a54199fbe9361a3b02
img_c280cbdc8d60,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_015.jpeg,banana_010_015.jpeg,1360,800,1.7,False,True,RGB,92.141,349.985535,128.509644,63.269657,0.519273,0.0,0.857668,c280cbdc8d607b9833c041912896c5bf
img_6beb1964db4e,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_015.jpg,banana_010_015.jpg,129,162,0.796296,False,True,RGB,1.984,247.117157,231.374252,54.084171,0.037611,0.0,0.192267,6beb1964db4e4d9733eb12d7b566502c
img_c60cdd9ee48e,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_016.jpeg,banana_010_016.jpeg,1310,750,1.746667,False,True,RGB,97.85,106.074615,107.052078,37.477787,0.574059,0.652035,0.76055,c60cdd9ee48e2cdb5c09beae1b725909
img_386e8c98aea9,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_010_016.jpg,banana_010_016.jpg,79,112,0.705357,False,True,RGB,1.611,221.876297,130.47934,38.829689,0.09245,1.877195,0.440325,386e8c98aea9d7174a1709ac38042244
img_4d44f515cb7d,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011.jpg,banana_011.jpg,46,106,0.433962,False,True,RGB,3.97,288.063507,101.511902,58.239723,0.402584,60.385871,0.90484,4d44f515cb7d7e3d053d2b169838e9cd
img_998c3c3e5a78,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_000.jpeg,banana_011_000.jpeg,720,1280,0.5625,False,True,RGB,69.889,60.597679,102.867188,39.260857,0.54484,22.742199,0.615072,998c3c3e5a78d3ad0451cee2b3f8f77b
img_98aae503a2d9,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_000.jpg,banana_011_000.jpg,106,46,2.304348,False,True,RGB,1.604,287.181946,101.525635,58.091156,0.401969,60.033988,0.897867,98aae503a2d9a12984b14a2dacea5ac9
img_e9c7c23963c6,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_001.jpeg,banana_011_001.jpeg,1280,720,1.777778,False,True,RGB,69.506,60.619957,102.86734,39.259705,0.544949,22.767566,0.615506,e9c7c23963c650cb02225d9b1a315782
img_1ee7ee775240,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_001.jpg,banana_011_001.jpg,46,106,0.433962,False,True,RGB,1.631,277.240784,101.600563,58.217499,0.408326,60.029776,0.899508,1ee7ee775240277d1de449c92ab797fd
img_115561b91bc3,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_002.jpeg,banana_011_002.jpeg,720,1280,0.5625,False,True,RGB,69.912,60.573967,102.868347,39.261803,0.544786,22.739067,0.615207,115561b91bc303e266122299f4011deb
img_b28370698f9e,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_002.jpg,banana_011_002.jpg,106,46,2.304348,False,True,RGB,1.623,288.897705,101.62941,58.164345,0.399303,60.073343,0.900943,b28370698f9ef6c183925a7a8ec4f543
img_09a3118d1279,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_003.jpeg,banana_011_003.jpeg,1470,1264,1.162975,False,True,RGB,99.86,88.188797,51.031757,58.204391,0.271626,3.355927,0.499308,09a3118d1279adb0fd56ced9f5b1c7ee
img_401bfed046f7,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_003.jpg,banana_011_003.jpg,108,108,1.0,True,False,RGB,2.437,541.743958,42.595222,62.067978,0.167524,3.154072,0.390518,401bfed046f7613d15e3f7d66056653f
img_a992a675fe69,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_004.jpeg,banana_011_004.jpeg,1280,720,1.777778,False,True,RGB,69.555,60.619949,102.86734,39.259705,0.544949,22.767566,0.615506,a992a675fe69ba21efd2d85472b998e7
img_9fad471b0064,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_004.jpg,banana_011_004.jpg,46,106,0.433962,False,True,RGB,1.606,285.331177,101.511971,58.06805,0.398893,60.13928,0.896021,9fad471b0064f1e2b8961126f350afdc
img_13b1aaed1fd4,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_005.jpeg,banana_011_005.jpeg,1280,720,1.777778,False,True,RGB,69.604,60.644814,102.867081,39.260471,0.544732,22.759955,0.615289,13b1aaed1fd439e349ee85303fcf9957
img_651243728446,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_005.jpg,banana_011_005.jpg,46,106,0.433962,False,True,RGB,1.612,285.156433,101.577934,58.175987,0.400943,60.245106,0.898687,651243728446f4572ef1d677d532b161
img_e079c4647cc4,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_006.jpeg,banana_011_006.jpeg,640,360,1.777778,False,True,RGB,15.112,30.666183,111.657059,59.816532,0.649468,56.779041,0.964817,e079c4647cc476c5620167303a2c0891
img_23211cb6d8b2,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_006.jpg,banana_011_006.jpg,24,54,0.444444,False,True,RGB,0.911,225.469833,141.221451,53.170403,0.87037,60.395026,0.837191,23211cb6d8b22bf2897e29d0a16d3247
img_1112c87527f6,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_007.jpeg,banana_011_007.jpeg,640,360,1.777778,False,True,RGB,13.795,21.750458,112.941559,41.759792,0.519287,45.806638,0.821669,1112c87527f60a6c17510ddc60fc3794
img_d5de61215b3d,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_007.jpg,banana_011_007.jpg,23,53,0.433962,False,True,RGB,0.947,510.496033,121.397331,68.497719,0.50041,72.066053,0.918786,d5de61215b3decee26a95fa28baa8487
img_13017fa8668e,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_008.jpeg,banana_011_008.jpeg,640,480,1.333333,False,True,RGB,30.703,53.887794,102.83889,39.289803,0.552022,22.605311,0.61377,13017fa8668e109e01322e8cf17e6a6b
img_b1ebce3fcb5e,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_008.jpg,banana_011_008.jpg,640,480,1.333333,False,True,RGB,17.197,40.511665,101.520752,58.159534,0.403137,57.782856,0.885274,b1ebce3fcb5e88041cbbf1d4aac12c26
img_1766901e4919,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_009.jpeg,banana_011_009.jpeg,1920,1080,1.777778,False,True,RGB,129.213,60.458153,102.99781,39.242474,0.551975,22.718017,0.615017,1766901e49194e755092883c315c683f
img_0eff8933a9ae,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_009.jpg,banana_011_009.jpg,69,159,0.433962,False,True,RGB,2.364,136.69989,101.485168,58.229572,0.401422,59.918465,0.900921,0eff8933a9aeaf6c85654f49460fd168
img_6106f4bbc0a7,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_010.jpeg,banana_011_010.jpeg,640,360,1.777778,False,True,RGB,24.953,63.100887,102.833984,39.243629,0.552436,22.795861,0.614095,6106f4bbc0a7cd224efc959e2e579e9c
img_e11f46d19410,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_010.jpg,banana_011_010.jpg,23,53,0.433962,False,True,RGB,0.956,732.1604,101.614716,57.902668,0.410172,61.138271,0.889253,e11f46d19410d3c5f001375ede59a85a
img_175f1856751a,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_011.jpeg,banana_011_011.jpeg,256,144,1.777778,False,True,RGB,5.584,86.734985,103.020126,39.461643,0.551025,22.94122,0.616157,175f1856751a4828a68ac47fc71ff269
img_b8e5be99118c,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_011.jpg,banana_011_011.jpg,46,106,0.433962,False,True,RGB,1.565,265.702271,101.523521,58.05978,0.40525,59.969524,0.899918,b8e5be99118c98ad02fb094fab77cebd
img_c2da7eaf1cb4,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_012.jpeg,banana_011_012.jpeg,1280,720,1.777778,False,True,RGB,50.372,51.821476,111.784172,53.910633,0.662706,33.53113,0.84375,c2da7eaf1cb47c3c90c592c8ce20f9bc
img_cb4808d26e0a,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_012.jpg,banana_011_012.jpg,46,106,0.433962,False,True,RGB,1.424,103.602646,129.134811,54.901012,0.783839,49.123996,0.86895,cb4808d26e0a7ec6fdecbb44e3aa27fb
img_a32c8aa6c232,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_013.jpeg,banana_011_013.jpeg,1280,720,1.777778,False,True,RGB,68.767,58.890228,103.280113,39.231415,0.550184,22.754018,0.614773,a32c8aa6c23270725828f1596397d1b8
img_3cdd2f0e9f59,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_013.jpg,banana_011_013.jpg,46,106,0.433962,False,True,RGB,1.552,356.554901,101.979828,57.564159,0.405865,61.538154,0.889459,3cdd2f0e9f595189956511619a1d5f1d
img_5bb7278150f2,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_014.jpeg,banana_011_014.jpeg,1320,760,1.736842,False,True,RGB,79.438,150.888702,94.50795,46.542412,0.505846,0.0,0.92137,5bb7278150f22e4dfaf999bb5208d9ff
img_042959d787c1,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_014.jpg,banana_011_014.jpg,86,146,0.589041,False,True,RGB,2.127,384.243011,39.806732,61.178848,0.153632,0.0,0.363969,042959d787c10881a5181cad5101f5d1
img_b87bd4e1d529,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_015.jpeg,banana_011_015.jpeg,1360,800,1.7,False,True,RGB,71.364,337.877441,126.130226,64.512642,0.465102,0.0,0.857668,b87bd4e1d529f4c40fa5492f3b34f89f
img_c4a67b56dcd3,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_015.jpg,banana_011_015.jpg,126,186,0.677419,False,True,RGB,2.131,430.698425,222.909927,67.633476,0.082096,0.0,0.208013,c4a67b56dcd391d2ebbdea375fafd92d
img_6ff28868f06f,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_016.jpeg,banana_011_016.jpeg,1310,750,1.746667,False,True,RGB,77.161,85.036461,104.423309,38.340302,0.512702,0.598307,0.727918,6ff28868f06f0eb1963695bedca90da5
img_10de2d76831e,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_011_016.jpg,banana_011_016.jpg,76,136,0.558824,False,True,RGB,1.996,265.917023,115.509262,42.013939,0.19137,1.412762,0.432953,10de2d76831e86c0d37eb53aa4690ec7
img_4e911db1a4da,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012.jpg,banana_012.jpg,51,100,0.51,False,True,RGB,4.212,308.391907,99.278038,55.057777,0.318627,53.029715,0.903725,4e911db1a4da825d22652d167b83eb49
img_1fa6363de9e3,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_000.jpeg,banana_012_000.jpeg,720,1280,0.5625,False,True,RGB,100.694,96.900795,110.369904,39.399788,0.533637,23.520148,0.694607,1fa6363de9e311fcaedf5a17ae3892ae
img_df4f5d8a8237,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_000.jpg,banana_012_000.jpg,100,51,1.960784,False,True,RGB,1.757,305.753876,99.410912,54.947655,0.323529,53.286048,0.898235,df4f5d8a82373bf7e111192393b2356c
img_27d7708c08a2,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_001.jpeg,banana_012_001.jpeg,1280,720,1.777778,False,True,RGB,99.703,96.919144,110.371529,39.397133,0.534234,23.531723,0.694363,27d7708c08a27c5cb11af4bb81621d5b
img_0a10a2a299ae,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_001.jpg,banana_012_001.jpg,51,100,0.51,False,True,RGB,1.776,306.18045,99.214905,54.941322,0.324314,53.835989,0.898627,0a10a2a299ae2ff9aa55f1cfdf8bae90
img_0b3d0f0449d7,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_002.jpeg,banana_012_002.jpeg,720,1280,0.5625,False,True,RGB,100.703,96.907059,110.370377,39.396961,0.533691,23.516613,0.694689,0b3d0f0449d7483cf255c56c86bace14
img_b303ca57285a,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_002.jpg,banana_012_002.jpg,100,51,1.960784,False,True,RGB,1.785,299.541016,99.393463,55.002525,0.322353,53.432103,0.898235,b303ca57285a910e4a5cee62ffa085a7
img_b040d9bc50a4,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_003.jpeg,banana_012_003.jpeg,1416,1416,1.0,True,False,RGB,132.843,114.11322,50.863876,60.949924,0.247681,3.582123,0.463272,b040d9bc50a45ddcea48167cdb105411
img_ff63c0fb1ba4,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_003.jpg,banana_012_003.jpg,95,114,0.833333,False,True,RGB,2.634,697.106812,47.338043,61.811108,0.152262,6.980762,0.45374,ff63c0fb1ba4f93155fd2e6dd24317c0
img_aed25eac5a71,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_004.jpeg,banana_012_004.jpeg,1280,720,1.777778,False,True,RGB,99.816,96.919144,110.371521,39.397133,0.534234,23.531723,0.694363,aed25eac5a71b13cd46be07c4e0b6b51
img_6fa087441668,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_004.jpg,banana_012_004.jpg,51,100,0.51,False,True,RGB,1.744,307.339539,99.418236,54.954433,0.322941,53.393874,0.899608,6fa087441668ee3b557e9d4255d34079
img_8ee85535e0fc,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_005.jpeg,banana_012_005.jpeg,1280,720,1.777778,False,True,RGB,99.9,96.89537,110.371468,39.398205,0.533664,23.532246,0.694634,8ee85535e0fc3e60b55264a3f7795b47
img_4d94b97dc365,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_005.jpg,banana_012_005.jpg,51,100,0.51,False,True,RGB,1.784,303.668732,99.425751,55.009041,0.320588,53.662308,0.898431,4d94b97dc3650f8fe19d3b40134bd8d5
img_368a82425550,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_006.jpeg,banana_012_006.jpeg,640,360,1.777778,False,True,RGB,27.646,102.056168,105.618912,54.556297,0.526693,49.77551,0.681288,368a824255501365355b30f513db3a1b
img_b1111f1c6d88,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_006.jpg,banana_012_006.jpg,27,50,0.54,False,True,RGB,0.974,357.601074,100.332092,65.289772,0.583704,59.08569,0.868148,b1111f1c6d88477f70b2e3dfea92fd58
img_dcd6fe3c80f9,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_007.jpeg,banana_012_007.jpeg,640,360,1.777778,False,True,RGB,17.943,51.370037,114.059113,46.093945,0.539388,38.010276,0.449653,dcd6fe3c80f9fe8a78b53e73d2f0bd90
img_52864f60a104,own,regular,regular,banana,banana,,data/raw/propias/Regular_Quality_Fruits/Banana_Regular/banana_012_007.jpg,banana_012_007.jpg,25,50,0.5,False,True,RGB,0.92,204.762238,107.313873,46.341389,0.5568,63.064185,0.9392,52864f60a10417c99c5f3dcab2063744
