image_id,source,quality_label,fruit_type,relative_path,file_name,width,height,aspect_ratio,is_square,requires_crop,mode,file_size_kb,image_hash,resolved_image_path,is_valid_image,validated_width,validated_height,validated_mode,validation_error,area_ratio,diameter_norm,bbox_width_norm,bbox_height_norm,original_width,original_height,size_estimation_status,size_label,split,processed_path
img_162237a1f9f0,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121208_1.jpg,IMG_20230910_121208_1.jpg,3120,3120,1.0,True,False,RGB,615.712,162237a1f9f08187991f6951d3696d76,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121208_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_162237a1f9f0.jpg
img_f78950912cfd,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121220_1.jpg,IMG_20230910_121220_1.jpg,3120,3120,1.0,True,False,RGB,923.187,f78950912cfdf6e02784453e656e1bbb,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121220_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.9765625,0.984375,3120,3120,estimated,small,train,data/processed/train/good/img_f78950912cfd.jpg
img_156ab7b08162,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121223_1.jpg,IMG_20230910_121223_1.jpg,3120,3120,1.0,True,False,RGB,797.017,156ab7b0816277bf88ff86630bb4f44c,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121223_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.78125,0.921875,3120,3120,estimated,small,train,data/processed/train/good/img_156ab7b08162.jpg
img_24d0ec511fde,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121228_1.jpg,IMG_20230910_121228_1.jpg,3120,3120,1.0,True,False,RGB,864.096,24d0ec511fdee18bd75a1721dfce39dc,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121228_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,0.9609375,3120,3120,estimated,small,train,data/processed/train/good/img_24d0ec511fde.jpg
img_dc5e7e7f33ef,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121235.jpg,IMG_20230910_121235.jpg,3120,3120,1.0,True,False,RGB,935.538,dc5e7e7f33ef903ae728c7e45eba0ea5,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121235.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.953125,0.9609375,3120,3120,estimated,small,train,data/processed/train/good/img_dc5e7e7f33ef.jpg
img_6d98204817b5,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121242.jpg,IMG_20230910_121242.jpg,3120,3120,1.0,True,False,RGB,904.643,6d98204817b5122e32ddee89f3367e2f,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121242.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,0.9296875,3120,3120,estimated,small,train,data/processed/train/good/img_6d98204817b5.jpg
img_6b29d82b0f9b,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121253.jpg,IMG_20230910_121253.jpg,3120,3120,1.0,True,False,RGB,855.062,6b29d82b0f9b04ad73cb293faffb2dd7,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121253.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.78125,0.9375,3120,3120,estimated,small,train,data/processed/train/good/img_6b29d82b0f9b.jpg
img_920720ade2c7,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121320_1.jpg,IMG_20230910_121320_1.jpg,3120,3120,1.0,True,False,RGB,737.222,920720ade2c7740e926e7555b782f16c,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121320_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.9609375,0.796875,3120,3120,estimated,small,train,data/processed/train/good/img_920720ade2c7.jpg
img_560b1c475950,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121348.jpg,IMG_20230910_121348.jpg,3120,3120,1.0,True,False,RGB,751.316,560b1c475950709eafb16641c873623b,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121348.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.96875,0.9140625,3120,3120,estimated,small,train,data/processed/train/good/img_560b1c475950.jpg
img_1be18e72ad49,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121353_1.jpg,IMG_20230910_121353_1.jpg,3120,3120,1.0,True,False,RGB,661.693,1be18e72ad4991fb8f125d4982ea1274,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121353_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.625,0.921875,3120,3120,estimated,small,train,data/processed/train/good/img_1be18e72ad49.jpg
img_d47e1d2eba7c,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121411_1.jpg,IMG_20230910_121411_1.jpg,3120,3120,1.0,True,False,RGB,842.59,d47e1d2eba7c75bb097498f8185db83d,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121411_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,0.9609375,3120,3120,estimated,small,train,data/processed/train/good/img_d47e1d2eba7c.jpg
img_13fc34ee92a3,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121425.jpg,IMG_20230910_121425.jpg,3120,3120,1.0,True,False,RGB,788.129,13fc34ee92a39ebc7ec68a386fe93f13,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121425.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.8671875,0.9296875,3120,3120,estimated,small,train,data/processed/train/good/img_13fc34ee92a3.jpg
img_60cd137676a7,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121426_1.jpg,IMG_20230910_121426_1.jpg,3120,3120,1.0,True,False,RGB,807.093,60cd137676a77587648c0e686f1b8935,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121426_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.8515625,0.9609375,3120,3120,estimated,small,train,data/processed/train/good/img_60cd137676a7.jpg
img_7c83ad459fd5,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121428_1.jpg,IMG_20230910_121428_1.jpg,3120,3120,1.0,True,False,RGB,749.911,7c83ad459fd5a44ffd14f5cea35eefc1,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121428_1.jpg,True,3120,3120,RGB,,0.29986572265625,0.6179003934264198,0.8515625,0.9609375,3120,3120,estimated,small,train,data/processed/train/good/img_7c83ad459fd5.jpg
img_e740481d9b6a,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121438_1.jpg,IMG_20230910_121438_1.jpg,3120,3120,1.0,True,False,RGB,647.305,e740481d9b6aead87c42ddd5f302629d,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121438_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.90625,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_e740481d9b6a.jpg
img_2d1e80b8ea45,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121440.jpg,IMG_20230910_121440.jpg,3120,3120,1.0,True,False,RGB,603.633,2d1e80b8ea45fb4370d197f75d0d9215,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121440.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.859375,0.9921875,3120,3120,estimated,small,train,data/processed/train/good/img_2d1e80b8ea45.jpg
img_b62d7f1d7251,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121444_1.jpg,IMG_20230910_121444_1.jpg,3120,3120,1.0,True,False,RGB,770.989,b62d7f1d72514dfb8e164c4f1fe613b7,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121444_1.jpg,True,3120,3120,RGB,,0.2999267578125,0.6179632744517112,0.9921875,0.9375,3120,3120,estimated,small,train,data/processed/train/good/img_b62d7f1d7251.jpg
img_38733f08b9ad,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121450_1.jpg,IMG_20230910_121450_1.jpg,3120,3120,1.0,True,False,RGB,748.678,38733f08b9ad211ae29d50e8212f3c3c,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121450_1.jpg,True,3120,3120,RGB,,0.29986572265625,0.6179003934264198,0.921875,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_38733f08b9ad.jpg
img_b1de4d397eff,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121456.jpg,IMG_20230910_121456.jpg,3120,3120,1.0,True,False,RGB,770.239,b1de4d397eff6a7515931193c680f5ed,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121456.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.9765625,0.9453125,3120,3120,estimated,small,train,data/processed/train/good/img_b1de4d397eff.jpg
img_70b047cefd13,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121459.jpg,IMG_20230910_121459.jpg,3120,3120,1.0,True,False,RGB,829.333,70b047cefd13e9e5ec7746bd86d85056,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121459.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_70b047cefd13.jpg
img_e5e3a2c3725c,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121503_1.jpg,IMG_20230910_121503_1.jpg,3120,3120,1.0,True,False,RGB,714.341,e5e3a2c3725c93894d335693f7984fdb,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121503_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.953125,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_e5e3a2c3725c.jpg
img_d89132f9dd80,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121524_1.jpg,IMG_20230910_121524_1.jpg,3120,3120,1.0,True,False,RGB,1074.091,d89132f9dd802024e0765898fac6eb1d,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121524_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.984375,0.9765625,3120,3120,estimated,small,train,data/processed/train/good/img_d89132f9dd80.jpg
img_30e27c878f00,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121602_1.jpg,IMG_20230910_121602_1.jpg,3120,3120,1.0,True,False,RGB,813.187,30e27c878f00d46eaa320b0a4e609523,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121602_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_30e27c878f00.jpg
img_d146a57f30ce,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121606_1.jpg,IMG_20230910_121606_1.jpg,3120,3120,1.0,True,False,RGB,759.093,d146a57f30ce5e61b715cb62119034fa,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121606_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_d146a57f30ce.jpg
img_84df18f34b97,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121613_1.jpg,IMG_20230910_121613_1.jpg,3120,3120,1.0,True,False,RGB,850.638,84df18f34b974cdc818c32317f7ac024,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121613_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_84df18f34b97.jpg
img_5def78f081b8,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121615_1.jpg,IMG_20230910_121615_1.jpg,3120,3120,1.0,True,False,RGB,863.082,5def78f081b8567cbf69a2983bd0f8fe,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121615_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.984375,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_5def78f081b8.jpg
img_239b2b4959e6,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121638.jpg,IMG_20230910_121638.jpg,3120,3120,1.0,True,False,RGB,891.29,239b2b4959e60086e45e51d82d6dbe90,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121638.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.9453125,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_239b2b4959e6.jpg
img_039b0bc75d3a,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121643_1.jpg,IMG_20230910_121643_1.jpg,3120,3120,1.0,True,False,RGB,792.829,039b0bc75d3a6821a0fdb024af4b2036,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121643_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,0.9765625,3120,3120,estimated,small,train,data/processed/train/good/img_039b0bc75d3a.jpg
img_6c0a335ad40d,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121652.jpg,IMG_20230910_121652.jpg,3120,3120,1.0,True,False,RGB,926.572,6c0a335ad40dbfa34fbc39520f412548,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121652.jpg,True,3120,3120,RGB,,0.29986572265625,0.6179003934264198,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_6c0a335ad40d.jpg
img_907576b0f0b4,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121654.jpg,IMG_20230910_121654.jpg,3120,3120,1.0,True,False,RGB,855.605,907576b0f0b4858e4d64e35095ae82b0,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121654.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_907576b0f0b4.jpg
img_d4551bfbb279,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121709.jpg,IMG_20230910_121709.jpg,3120,3120,1.0,True,False,RGB,688.957,d4551bfbb279c9b8c46c4d0e4fb8a304,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121709.jpg,True,3120,3120,RGB,,0.2999267578125,0.6179632744517112,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_d4551bfbb279.jpg
img_be316337a3a4,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121716_1.jpg,IMG_20230910_121716_1.jpg,3120,3120,1.0,True,False,RGB,769.027,be316337a3a4179ee98bf15af81cbc64,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121716_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.9375,0.8828125,3120,3120,estimated,small,train,data/processed/train/good/img_be316337a3a4.jpg
img_3a7f9e6224ad,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121749_1.jpg,IMG_20230910_121749_1.jpg,3120,3120,1.0,True,False,RGB,894.304,3a7f9e6224ad8e0df0b0b74a014d1864,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121749_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.8359375,0.984375,3120,3120,estimated,small,train,data/processed/train/good/img_3a7f9e6224ad.jpg
img_356d3d8b119d,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121751_1.jpg,IMG_20230910_121751_1.jpg,3120,3120,1.0,True,False,RGB,799.738,356d3d8b119d70d26f8ede0c24a305a0,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121751_1.jpg,True,3120,3120,RGB,,0.2999267578125,0.6179632744517112,0.8125,0.9609375,3120,3120,estimated,small,train,data/processed/train/good/img_356d3d8b119d.jpg
img_914436d6d0db,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121756.jpg,IMG_20230910_121756.jpg,3120,3120,1.0,True,False,RGB,719.847,914436d6d0db463bbc5143b9a8d5dc9c,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121756.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_914436d6d0db.jpg
img_b4d0a6ea9a21,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121802_1.jpg,IMG_20230910_121802_1.jpg,3120,3120,1.0,True,False,RGB,850.74,b4d0a6ea9a21bd42530fa1e5c5538a33,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121802_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.9921875,0.9140625,3120,3120,estimated,small,train,data/processed/train/good/img_b4d0a6ea9a21.jpg
img_450e3aa59c3e,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121812.jpg,IMG_20230910_121812.jpg,3120,3120,1.0,True,False,RGB,914.539,450e3aa59c3ef6e04c250806498ce8f0,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121812.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_450e3aa59c3e.jpg
img_7235f6f15004,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121814.jpg,IMG_20230910_121814.jpg,3120,3120,1.0,True,False,RGB,849.61,7235f6f15004db0cc48c10a8a06f99c8,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121814.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_7235f6f15004.jpg
img_23caeacfa66f,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121834_1.jpg,IMG_20230910_121834_1.jpg,3120,3120,1.0,True,False,RGB,817.512,23caeacfa66fc90c3df591f6be8ce58b,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121834_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_23caeacfa66f.jpg
img_9aeacb8da575,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121836_1.jpg,IMG_20230910_121836_1.jpg,3120,3120,1.0,True,False,RGB,809.811,9aeacb8da575ad6b305733c3013c4eb2,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121836_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_9aeacb8da575.jpg
img_ad618a7234bb,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121850_1.jpg,IMG_20230910_121850_1.jpg,3120,3120,1.0,True,False,RGB,788.865,ad618a7234bb62f493aa2d9bcf7f4b66,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121850_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_ad618a7234bb.jpg
img_c7ffa958a94e,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121925_1.jpg,IMG_20230910_121925_1.jpg,3120,3120,1.0,True,False,RGB,816.284,c7ffa958a94edab704fea6099458d5bc,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121925_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_c7ffa958a94e.jpg
img_4a5e96da2195,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121927_1.jpg,IMG_20230910_121927_1.jpg,3120,3120,1.0,True,False,RGB,834.708,4a5e96da2195f2d00da4bd6547f92f74,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121927_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_4a5e96da2195.jpg
img_1994c2d2f621,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121940_1.jpg,IMG_20230910_121940_1.jpg,3120,3120,1.0,True,False,RGB,966.111,1994c2d2f621ef2cdfedeece228787c1,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121940_1.jpg,True,3120,3120,RGB,,0.29986572265625,0.6179003934264198,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_1994c2d2f621.jpg
img_abf49b96db02,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121955_1.jpg,IMG_20230910_121955_1.jpg,3120,3120,1.0,True,False,RGB,902.854,abf49b96db025e1f88d643b24fc2b073,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121955_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.90625,0.9609375,3120,3120,estimated,small,train,data/processed/train/good/img_abf49b96db02.jpg
img_2a0a98940337,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230910_121956_1.jpg,IMG_20230910_121956_1.jpg,3120,3120,1.0,True,False,RGB,839.895,2a0a98940337114c7f6e3928363bbef0,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230910_121956_1.jpg,True,3120,3120,RGB,,0.2999267578125,0.6179632744517112,0.9140625,0.9609375,3120,3120,estimated,small,train,data/processed/train/good/img_2a0a98940337.jpg
img_fc1c1736d0af,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230916_104819_1.jpg,IMG_20230916_104819_1.jpg,3120,3120,1.0,True,False,RGB,889.225,fc1c1736d0af72d5b975713141ff4939,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230916_104819_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_fc1c1736d0af.jpg
img_277b80025760,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230916_104833_1.jpg,IMG_20230916_104833_1.jpg,3120,3120,1.0,True,False,RGB,908.627,277b80025760bfa0d6ec5a3e663543f7,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230916_104833_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,1.0,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_277b80025760.jpg
img_3785c3a376d4,own,good,pomegranate,data/raw/propias/Good_Quality_Fruits/Pomegranate_Good/IMG_20230916_104835_1.jpg,IMG_20230916_104835_1.jpg,3120,3120,1.0,True,False,RGB,847.65,3785c3a376d43d79f054a2812ea0087d,C:\Users\renzi\PycharmProjects\proyecto-final-apo-3\data\raw\propias\Good_Quality_Fruits\Pomegranate_Good\IMG_20230916_104835_1.jpg,True,3120,3120,RGB,,0.29998779296875,0.6180261490791773,0.9921875,1.0,3120,3120,estimated,small,train,data/processed/train/good/img_3785c3a376d4.jpg
